customerID,ActualChurn,ChurnLabel,PredictedProb,RiskSegment,tenure_group,tenure,MonthlyCharges,TotalCharges,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_DSL,InternetService_Fiber optic,InternetService_No,gender_Female,gender_Male,SeniorCitizen,Partner,Dependents
7013-PSXHK,0,No,0.124338895,Low,24-48,40,80.75,3208.65,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0
5669-SRAIP,1,Yes,0.016057314,Low,0-12,5,39.5,210.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
5981-ITEMU,0,No,0.28573808,Medium,24-48,40,97.1,3706.95,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0
3486-NPGST,0,No,0.006061046,Low,24-48,36,19.55,620.75,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
6941-PMGEP,0,No,0.12017068,Low,0-12,5,80.0,412.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
1624-WOIWJ,0,No,0.78798693,Critical,0-12,10,84.7,832.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
2074-GKOWZ,1,Yes,0.14689831,Low,0-12,2,89.55,185.55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,1
0376-YMCJC,0,No,0.23013754,Low,12-24,23,90.6,1943.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
6100-FJZDG,0,No,0.3187103,Medium,24-48,26,20.05,505.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1
4829-ZLJTK,0,No,0.006949104,Low,48-72,72,112.4,8046.85,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0
1730-VFMWO,0,No,0.0020884364,Low,24-48,34,50.2,1815.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0
7143-BQIBA,0,No,0.049112227,Low,0-12,10,62.25,612.95,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
3800-LYTRK,1,Yes,0.8448936,Critical,12-24,14,55.7,795.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
0634-SZPQA,0,No,0.034814227,Low,12-24,23,90.05,2169.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
9646-NMHXE,0,No,0.0036665609,Low,24-48,47,19.65,973.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
7030-NJVDP,1,Yes,0.7484218,High,12-24,24,89.25,2210.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0
5536-RTPWK,0,No,0.70441914,High,48-72,49,99.05,4853.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0
8883-GRDWQ,0,No,0.0012231051,Low,12-24,20,54.0,1055.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0
6166-ILMNY,0,No,0.07362379,Low,0-12,2,69.75,144.55,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0
3097-NNSPB,0,No,0.37786788,Medium,0-12,2,49.05,91.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
7771-ZONAT,0,No,0.62331885,High,12-24,22,56.75,1304.85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
0655-RBDUG,1,Yes,0.28867322,Medium,0-12,7,98.05,713.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
2111-DWYHN,1,Yes,0.18963853,Low,0-12,1,21.1,21.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0
4194-WHFCB,1,Yes,0.58938575,High,48-72,59,96.65,5580.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1
4121-AGSIN,0,No,0.24982509,Low,48-72,58,24.5,1497.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
4361-BKAXE,0,No,0.064742506,Low,24-48,41,114.5,4527.45,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
9845-PEEKO,0,No,0.04359484,Low,48-72,59,79.2,4590.35,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0
0455-XFASS,0,No,0.010229012,Low,0-12,3,69.55,200.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,1
0301-KOBTQ,0,No,0.59537226,High,24-48,32,20.05,614.45,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
1751-NCDLI,0,No,0.09272639,Low,24-48,46,98.85,4564.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,0
9878-TNQGW,0,No,0.04296262,Low,0-12,2,80.95,171.15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
9170-ARBTB,1,Yes,0.9439564,Critical,48-72,52,19.6,1012.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1
4441-NIHPT,0,No,0.004989615,Low,12-24,13,74.3,940.35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0,0
8999-BOHSE,0,No,0.46777692,Medium,0-12,11,89.7,1047.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0
7241-AJHFS,0,No,0.28081942,Medium,24-48,32,87.65,2766.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
7029-RPUAV,0,No,0.013361062,Low,12-24,17,100.45,1622.45,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,0
4546-FOKWR,0,No,0.043107428,Low,12-24,16,74.75,1129.35,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
9036-CSKBW,0,No,0.821469,Critical,48-72,51,107.45,5680.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0
5832-TRLPB,1,Yes,0.8119956,Critical,24-48,29,75.35,2243.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
8590-YFFQO,1,Yes,0.89067304,Critical,48-72,70,64.95,4523.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0
8659-IOOPU,0,No,0.015234629,Low,48-72,71,100.45,7159.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1
1338-CECEE,1,Yes,0.71836966,High,24-48,41,68.5,2839.95,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1
7439-DKZTW,0,No,0.12411208,Low,0-12,1,80.55,80.55,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
4646-QZXTF,0,No,0.6224058,High,0-12,7,81.25,580.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0
4607-CHPCA,0,No,0.7107461,High,24-48,25,90.4,2178.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1
9742-XOKTS,0,No,0.18222377,Low,48-72,67,89.55,6038.55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1
6921-OZMFH,0,No,0.002501724,Low,0-12,5,55.7,259.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,1
9578-FOMUK,0,No,0.18897565,Low,12-24,15,24.8,324.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1
4712-UYOOI,1,Yes,0.6290663,High,12-24,20,20.0,417.65,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1
8824-RWFXJ,0,No,0.0054284725,Low,0-12,3,56.15,168.15,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1
7722-CVFXN,0,No,0.178562,Low,48-72,54,105.2,5637.85,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1
8717-VCTXJ,0,No,0.0026165335,Low,24-48,42,19.55,839.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
7363-QTBIW,0,No,0.6600912,High,0-12,9,79.75,769.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0
4159-NAAIX,1,Yes,0.47258368,Medium,48-72,63,97.45,6253.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
0971-QIFJK,1,Yes,0.5760488,High,48-72,69,24.25,1641.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0
9397-TZSHA,0,No,0.006542658,Low,48-72,69,24.6,1678.05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
3391-JSQEW,1,Yes,0.8296405,Critical,24-48,40,50.15,2058.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0
0343-QLUZP,0,No,0.5841168,High,48-72,60,39.6,2424.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
9763-PDTKK,1,Yes,0.52762777,High,0-12,4,94.4,387.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
2176-LVPNX,1,Yes,0.5260178,High,48-72,71,89.85,6293.45,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0
7627-JKIAZ,0,No,0.35571235,Medium,24-48,37,78.95,2839.65,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0
3312-UUMZW,1,Yes,0.038823176,Low,24-48,32,98.85,3145.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0
1271-UODNO,0,No,0.005131571,Low,24-48,39,53.85,2200.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
8461-EFQYM,0,No,0.18017854,Low,24-48,38,24.25,914.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0
6900-RBKER,0,No,0.7443777,High,48-72,52,89.45,4577.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
6891-JPYFF,1,Yes,0.94816667,Critical,24-48,48,105.25,4997.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1
1459-QNFQT,1,Yes,0.076757796,Low,48-72,70,59.5,4144.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1
1047-NNCBF,0,No,0.0043226043,Low,12-24,20,70.55,1493.55,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
3696-XRIEN,1,Yes,0.5834279,High,48-72,50,82.5,4179.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
4081-DYXAV,0,No,0.0036840844,Low,12-24,19,44.85,893.55,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
0074-HDKDG,1,Yes,0.3097812,Medium,24-48,25,61.6,1611.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1
8791-GFXLZ,1,Yes,0.28750944,Medium,0-12,12,49.05,593.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
8111-SLLHI,0,No,0.058172755,Low,24-48,39,105.65,4284.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0
0927-LCSMG,0,No,0.01514068,Low,0-12,7,74.65,544.55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
9330-DHBFL,0,No,0.012266451,Low,12-24,23,66.25,1533.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1
0098-BOWSO,1,Yes,0.29110602,Medium,24-48,27,19.4,529.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
3452-ABWRL,0,No,0.012440874,Low,24-48,47,86.05,3865.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
5859-HZYLF,1,Yes,0.95176333,Critical,24-48,26,19.15,515.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1
8257-RZAHR,1,Yes,0.845567,Critical,12-24,14,64.7,941.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0
5293-WXJAK,1,Yes,0.30130944,Medium,0-12,11,104.05,1133.65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0
3156-QLHBO,1,Yes,0.20989454,Low,0-12,2,19.25,48.35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
2208-NQBCT,0,No,0.29362443,Medium,24-48,26,81.95,2070.05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1
1779-PWPMG,0,No,0.22537376,Low,48-72,72,114.65,8333.95,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,0
6621-NRZAK,1,Yes,0.33823532,Medium,48-72,63,20.0,1209.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1
0831-JNISG,1,Yes,0.571496,High,48-72,71,19.8,1396.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,1
0774-IFUVM,0,No,0.21992597,Low,0-12,11,65.15,723.35,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,1
3082-WQRVY,0,No,0.220839,Low,12-24,14,19.65,228.65,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,0
9553-DLCLU,0,No,0.0030911479,Low,12-24,13,88.95,1161.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1
1641-BYBTK,0,No,0.021854157,Low,0-12,6,20.2,98.35,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1
2460-NGXBJ,0,No,0.11270649,Low,0-12,11,75.2,775.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1
2446-ZKVAF,0,No,0.001950927,Low,12-24,18,56.8,1074.65,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0
0841-NULXI,0,No,0.0018747956,Low,0-12,1,35.55,35.55,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
3522-CDKHF,0,No,0.117295,Low,24-48,32,75.5,2324.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0
1430-SFQSA,1,Yes,0.31907675,Medium,24-48,29,35.6,1072.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
0411-EZJZE,0,No,0.042759478,Low,0-12,3,60.25,170.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
7851-WZEKY,1,Yes,0.7873407,Critical,0-12,2,95.15,196.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
8844-TONUD,0,No,0.5319254,High,12-24,13,96.65,1162.85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1
8807-ARQET,0,No,0.034830462,Low,24-48,41,40.35,1677.85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0
8992-CEUEN,0,No,0.05822886,Low,0-12,1,18.85,18.85,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
4320-QMLLA,0,No,0.0032477444,Low,0-12,7,54.85,370.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
8777-PVYGU,1,Yes,0.9602156,Critical,48-72,52,64.3,3410.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0
8292-ITGYJ,0,No,0.17391735,Low,24-48,45,24.65,1138.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1
6870-ZWMNX,1,Yes,0.30237916,Medium,48-72,70,76.1,5264.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0
0621-CXBKL,0,No,0.47607094,Medium,48-72,53,18.7,1005.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
5268-DSMNQ,0,No,0.0012407043,Low,48-72,62,97.95,5936.55,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0
5334-JLAXU,1,Yes,0.13742664,Low,48-72,60,94.1,5475.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0
4086-YQSNZ,0,No,0.008075976,Low,0-12,3,80.4,224.05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0
6242-MBHPK,1,Yes,0.70616245,High,12-24,23,95.1,2326.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,0
5868-CZJDR,0,No,0.04860781,Low,0-12,1,31.35,31.35,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
9359-UGBTK,0,No,0.27250263,Medium,48-72,67,72.35,4991.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
0135-NMXAP,0,No,0.50773114,High,0-12,12,89.75,1052.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
4782-OSFXZ,0,No,0.001754221,Low,48-72,71,82.7,5831.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,0
6479-OAUSD,0,No,0.108725406,Low,24-48,25,19.9,510.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0
7129-ACFOG,0,No,0.10795263,Low,0-12,5,53.8,283.95,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
4189-NAKJS,0,No,0.009048819,Low,24-48,26,51.55,1295.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0
5562-BETPV,0,No,0.094012946,Low,0-12,1,19.65,19.65,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1
1282-IHQAC,1,Yes,0.5510677,High,48-72,70,44.05,3011.65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0
9127-FHJBZ,0,No,0.8261155,Critical,48-72,72,114.0,8093.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1
6270-OMFIW,0,No,0.012506708,Low,48-72,60,94.4,5610.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
1641-RQDAY,1,Yes,0.28624985,Medium,24-48,32,100.4,3217.65,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1
0107-WESLM,1,Yes,0.90889007,Critical,0-12,1,19.85,19.85,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0
6994-ORCWG,0,No,0.16526829,Low,12-24,14,54.25,773.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
1346-UFHAX,0,No,0.36008576,Medium,12-24,13,80.0,1029.35,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
3992-YWPKO,0,No,0.03213681,Low,0-12,6,109.9,669.45,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
2933-XEUJM,1,Yes,0.52925694,High,24-48,46,79.2,3593.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
0125-LZQXK,0,No,0.025272684,Low,12-24,15,101.35,1553.95,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
5461-QKNTN,0,No,0.5987764,High,24-48,43,94.3,3953.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,0
4835-YSJMR,0,No,0.12270553,Low,24-48,39,49.8,1971.15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
8399-YNDCH,0,No,0.40486968,Medium,12-24,21,60.05,1236.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
3164-YAXFY,0,No,0.089211434,Low,48-72,57,53.75,3196.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0
0887-WBJVH,1,Yes,0.8336579,Critical,48-72,53,93.45,4872.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0
4660-IRIBM,0,No,0.06912715,Low,12-24,18,87.9,1500.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
5673-FSSMF,0,No,0.005728981,Low,0-12,1,60.15,60.15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
7670-ZBPOQ,0,No,0.38391584,Medium,48-72,58,61.05,3478.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0
8089-UZWLX,0,No,0.06373555,Low,48-72,71,104.05,7413.55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
0080-OROZO,1,Yes,0.06744185,Low,24-48,35,99.25,3532.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
3916-NRPAP,1,Yes,0.45559913,Medium,0-12,3,85.7,256.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
6807-SIWJI,0,No,0.053899445,Low,24-48,38,104.85,3887.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
8221-HVAYI,0,No,0.09101004,Low,24-48,35,69.15,2490.15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1
1579-KLYDT,0,No,0.0010866699,Low,0-12,7,90.45,593.45,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
5232-NXPAY,1,Yes,0.6362648,High,24-48,47,74.45,3510.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
8967-SZQAS,1,Yes,0.5723037,High,12-24,14,50.45,765.45,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
4468-KAZHE,1,Yes,0.14312148,Low,12-24,20,60.0,1259.35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,0
0455-ENTCR,1,Yes,0.6833899,High,48-72,66,85.25,5538.35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0
8944-AILEF,0,No,0.011800508,Low,12-24,15,19.45,340.85,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0
5542-NKVRU,0,No,0.006930176,Low,24-48,42,20.75,844.45,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
7126-RBHSD,0,No,0.01564882,Low,12-24,17,78.9,1348.95,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0
5370-IIVVL,1,Yes,0.4967111,Medium,24-48,37,104.5,3778.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
6789-HJBWG,1,Yes,0.31861585,Medium,0-12,12,49.4,611.65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
3927-NLNRY,0,No,0.59812576,High,48-72,53,94.25,4867.95,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
